Job Id,Experience,Qualifications,Salary Range,location,Country,latitude,longitude,Work Type,Company Size,Job Posting Date,Preference,Contact Person,Contact,Job Title,Role,Job Portal,Job Description,Benefits,skills,Responsibilities,Company,Company Profile
5.05714E+14,0 to 12 Years,BBA,$60K-$102K,Dushanbe,Tajikistan,38.861,71.2761,Part-Time,116882,9/30/2022,Both,Sandra Holland,850.997.0933x8638,Software Engineer,Backend Developer,Glassdoor,"A Backend Developer is tasked with building and maintaining the server-side logic and database infrastructure of web applications. They work on the core functionality, data storage, and server communication to ensure the application runs smoothly and efficiently.","{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}","Proficiency in one or more backend programming languages (e.g., Java, Python, Node.js, Ruby) API development Database management (SQL or NoSQL) Server management and deployment Security best practices Knowledge of web frameworks (e.g., Express, Django)","Develop server-side logic and databases using programming languages like Java, Python, or Node.js. Ensure data security and integrity. Implement APIs for seamless communication between frontend and backend.",Kainos Group,"{""Sector"":""Technology and Software"",""Industry"":""Information Technology"",""City"":""Belfast"",""State"":""Northern Ireland"",""Zip"":""BT7 1NR"",""Website"":""https://www.kainos.com/"",""Ticker"":""KNOS"",""CEO"":""Brendan Mooney""}"
4.4741E+14,1 to 12 Years,M.Tech,$59K-$106K,San Salvador,El Salvador,13.7942,-88.8965,Part-Time,31246,1/20/2023,Male,Diana Mcknight,001-229-933-9543,Art Teacher,Fine Arts Instructor,SimplyHired,"A Fine Arts Instructor teaches various forms of fine arts, such as painting, sculpture, or drawing, to students, guiding them in developing their artistic skills and creativity.","{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}",Artistic skills Teaching ability Communication skills Art history knowledge Creativity,"Teach fine arts, including drawing, painting, and sculpture, to students of all ages. Develop and execute art lesson plans. Foster creativity and artistic expression.",HCA Healthcare,"{""Sector"":""Healthcare"",""Industry"":""Health Care: Medical Facilities"",""City"":""Nashville"",""State"":""Tennessee"",""Zip"":""37203"",""Website"":""www.hcahealthcare.com"",""Ticker"":""HCA"",""CEO"":""Samuel N. Hazen""}"
2.75422E+15,4 to 13 Years,BCA,$59K-$89K,Ashgabat,Turkmenistan,38.9697,59.5563,Contract,56132,4/13/2023,Male,Kelly Green,001-852-919-5836,Brand Manager,Product Brand Manager,ZipRecruiter,A Product Brand Manager focuses on promoting and managing the brand identity of specific products or product lines within a companys portfolio.,"{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}",Product branding and marketing Product lifecycle management Cross-functional team collaboration Product launch planning Market segmentation and targeting,Manage the branding of specific products or product lines. Create product launch plans and marketing campaigns. Ensure consistent product messaging and brand representation.,Tencent Holdings,"{""Sector"":""Technology and Entertainment"",""Industry"":""Technology & Social Media"",""City"":""Shenzhen"",""State"":""Guangdong"",""Zip"":""518000"",""Website"":""https://www.tencent.com/"",""Ticker"":""0700.HK"",""CEO"":""Ma Huateng""}"
1.61589E+15,1 to 11 Years,B.Com,$62K-$106K,Panama City,Panama,8.5379,-80.7821,Full-Time,36636,9/6/2023,Both,Steven Robinson,+1-762-597-2132x2941,Financial Analyst,Investment Analyst,SimplyHired,"Investment Analysts analyze financial data and market trends to make informed investment recommendations. They research and assess investment opportunities, create financial models, and provide insights to guide investment decisions and portfolio management.","{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}",Financial analysis Investment evaluation Portfolio management Data analysis,"Analyze financial data, research investment opportunities, and provide recommendations for investment decisions. Monitor financial markets and economic trends. Prepare investment reports and presentations.",Bristol-Myers Squibb,"{""Sector"":""Healthcare"",""Industry"":""Pharmaceuticals"",""City"":""New York"",""State"":""New York"",""Zip"":""10016"",""Website"":""www.bms.com"",""Ticker"":""BMY"",""CEO"":""Giovanni Caforio""}"
3.04518E+15,5 to 13 Years,B.Tech,$60K-$122K,Kingston,Jamaica,18.1096,-77.2975,Temporary,22953,1/6/2022,Female,Elizabeth Richard,(946)544-5660,Art Teacher,Studio Art Teacher,USAJOBS,"A Studio Art Teacher instructs students in studio art practices, providing hands-on guidance in creating art and fostering artistic expression and skill development.","{'Transportation Benefits, Professional Development, Bonuses and Incentive Programs, Profit-Sharing, Employee Discounts'}",Art instruction Classroom management Art techniques Lesson planning Student assessment,Focus on specific art mediums or techniques in a studio environment. Provide hands-on instruction and guidance. Encourage students to explore and refine their artistic skills.,Hindustan Petroleum Corporation Limited (HPCL),"{""Sector"":""Oil & Gas"",""Industry"":""Oil and Gas"",""City"":""Mumbai"",""State"":""MH"",""Zip"":""400 020"",""Website"":""www.hindustanpetroleum.com"",""Ticker"":""HINDPETRO"",""CEO"":""Mukesh Kumar Surana""}"
2.41484E+15,1 to 11 Years,BBA,$64K-$116K,Helsinki,Finland,61.9241,25.7482,Part-Time,130132,3/15/2023,Male,Priscilla Rose,001-548-453-8780x981,Litigation Attorney,Family Law Attorney,Indeed,"Family Law Attorneys deal with legal matters related to family relationships. They handle cases like divorce, child custody, adoption, and domestic disputes to provide legal guidance.","{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}",Family law Divorce proceedings Child custody Mediation Legal counseling Court representation,"Specialize in family law matters, such as divorce, child custody, and adoption. Advocate for clients in family court proceedings. Offer legal advice and mediation services.",Comcast,"{""Sector"":""Telecommunications"",""Industry"":""Telecommunications"",""City"":""Philadelphia"",""State"":""Pennsylvania"",""Zip"":""19103"",""Website"":""www.comcastcorporation.com"",""Ticker"":""CMCSA"",""CEO"":""Brian L. Roberts""}"
3.01702E+15,4 to 12 Years,B.Com,$59K-$88K,Canberra,Australia,-25.2744,133.7751,Part-Time,97502,8/14/2022,Male,Kimberly Juarez,213.305.7211x668,Procurement Specialist,Procurement Manager,Jobs2Careers,"Procurement Managers oversee procurement processes, managing vendor relationships, negotiating contracts, and ensuring cost-effective purchasing of goods and services.","{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}",Procurement strategies Supplier management Negotiation Cost analysis Supply chain management,"Manage procurement processes, vendor relationships, and supplier negotiations. Develop procurement strategies and cost-saving initiatives. Ensure timely delivery of goods and services.","Spirit Airlines, Inc.","{""Sector"":""Transportation/Airlines"",""Industry"":""Transportation - Airlines"",""City"":""Miramar"",""State"":""FL"",""Zip"":""33025"",""Website"":""https://www.spirit.com/"",""Ticker"":""SAVE"",""CEO"":""Edward M. Christie III""}"
1.96397E+15,5 to 13 Years,PhD,$63K-$106K,Oslo,Norway,60.472,8.4689,Part-Time,81795,11/2/2021,Male,Pamela Whitaker,-4313,Market Research Analyst,Market Researcher,Stack Overflow Jobs,"A Market Researcher gathers and analyzes market data to provide insights on consumer behavior, market trends, and competitor activities, aiding in informed business decisions.","{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}",Market research methodologies Data collection and analysis Industry knowledge,"Research market trends, competitors, and consumer behavior. Identify opportunities for product or service improvement. Analyze and interpret qualitative and quantitative data.",GAIL (India) Limited,"{""Sector"":""Natural Gas"",""Industry"":""Gas and Energy"",""City"":""New Delhi"",""State"":""Delhi"",""Zip"":""110016"",""Website"":""https://www.gailonline.com/"",""Ticker"":""GAIL"",""CEO"":""Manoj Jain""}"
2.15772E+15,5 to 14 Years,MBA,$61K-$92K,Honiara,Solomon Islands,-9.6457,160.1562,Contract,27164,3/20/2022,Both,Gabriela Waters,001-541-730-4700x3427,Event Coordinator,Event Planner,Internships.com,"Plan and coordinate events, including selecting venues, managing budgets, arranging logistics, and ensuring a successful outcome.","{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}",Event planning and coordination Budget management Vendor negotiation Venue selection and management Timeline and logistics planning Marketing and promotion Risk management Client communication Creativity Problem-solving Attention to detail,"Plan and organize events, such as weddings, conferences, and parties. Coordinate logistics, vendors, and budgets. Ensure events run smoothly and meet client expectations.",JPMorgan Chase,"{""Sector"":""Financial Services"",""Industry"":""Commercial Banks"",""City"":""New York"",""State"":""New York"",""Zip"":""10179"",""Website"":""www.jpmorganchase.com"",""Ticker"":""JPM"",""CEO"":""Jamie Dimon""}"
1.50309E+15,0 to 12 Years,M.Com,$65K-$81K,Mogadishu,Somalia,5.1521,46.1996,Full-Time,40046,2/24/2022,Both,Michael Simpson,213.572.1065x5662,Physical Therapist,Pediatric Physical Therapist,Monster,"Specialize in providing physical therapy to children, addressing developmental and mobility issues.","{'Health Insurance, Retirement Plans, Paid Time Off (PTO), Flexible Work Arrangements, Employee Assistance Programs (EAP)'}",Pediatric rehabilitation Developmental assessments Child psychology knowledge,Work with children with developmental or physical disabilities. Provide therapy to improve mobility and motor skills. Collaborate with parents and caregivers.,Costco Wholesale,"{""Sector"":""Retail"",""Industry"":""General Merchandisers"",""City"":""Issaquah"",""State"":""Washington"",""Zip"":""98027"",""Website"":""www.costco.com"",""Ticker"":""COST"",""CEO"":""Craig Jelinek""}"
3.40976E+14,0 to 15 Years,PhD,$65K-$105K,Juba,South Sudan,6.877,31.307,Full-Time,90377,11/23/2022,Both,Christopher Stevenson,869.783.7229,Tax Consultant,International Tax Consultant,Internships.com,"An International Tax Consultant focuses on tax matters related to international business operations, ensuring compliance with global tax laws and optimizing tax structures.","{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}",International tax law knowledge Transfer pricing Cross-border tax planning Tax treaties and agreements Foreign tax credits International tax compliance Transfer pricing documentation Multinational tax strategies Client relationship management Communication skills Tax software proficiency,Specialize in international tax law and cross-border tax issues. Provide guidance on international tax planning and transfer pricing. Ensure compliance with global tax regulations.,Booz Allen Hamilton Holding,"{""Sector"":""Professional Services"",""Industry"":""Information Technology Services"",""City"":""McLean"",""State"":""Virginia"",""Zip"":""22102"",""Website"":""www.boozallen.com"",""Ticker"":""BAH"",""CEO"":""Horacio D. Rozanski""}"
8.08E+14,1 to 13 Years,BBA,$64K-$94K,Havana,Cuba,21.5218,-77.7812,Part-Time,59441,9/1/2023,Female,Christopher Love,001-346-393-5930x9796,IT Manager,IT Director,Internships.com,"An IT Director oversees an organizations IT department and technology infrastructure. They develop IT strategies, manage budgets, and ensure IT systems support business objectives.","{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}",Strategic IT planning Leadership and management Budgeting and financial management IT governance and compliance Vendor management Cybersecurity and risk management Project management Cloud computing Network infrastructure Enterprise software systems,"Provide strategic leadership for IT departments, setting goals and priorities. Oversee IT budgets and resource allocation. Align IT initiatives with overall business objectives.",Mutual of Omaha Insurance,"{""Sector"":""Insurance"",""Industry"":""Insurance: Life, Health (Mutual)"",""City"":""Omaha"",""State"":""Nebraska"",""Zip"":""68175"",""Website"":""www.mutualofomaha.com"",""Ticker"":"""",""CEO"":""James T. Blackledge""}"
3.06442E+15,1 to 9 Years,M.Tech,$57K-$118K,Nicosia,Cyprus,35.1264,33.4299,Temporary,116060,2/16/2022,Male,Jeffrey Nixon,864-466-6837x1046,Family Lawyer,Child Custody Lawyer,Internships.com,"Child Custody Lawyers specialize in family law, focusing on cases related to child custody and visitation rights. They represent clients in court, provide legal counsel, and advocate for the best interests of children in custody disputes.","{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}",Child custody law Family law Legal advocacy Negotiation Court representation Legal research Client counseling Case preparation,"Specialize in child custody cases, advocating for the best interests of children. Conduct investigations, gather evidence, and present cases in court. Negotiate parenting plans and visitation schedules.",NGL Energy Partners,"{""Sector"":""Energy"",""Industry"":""Pipelines"",""City"":""Tulsa"",""State"":""Oklahoma"",""Zip"":""74136"",""Website"":""www.nglenergypartners.com"",""Ticker"":""NGL"",""CEO"":""Michael Krimbill""}"
